isbn_searched,publisher,synopsis,language,image,image_original,title_long,dimensions,pages,date_published,subjects,authors,title,isbn13,msrp,binding,isbn,isbn10,other_isbns,dimensions_structured.length.unit,dimensions_structured.length.value,dimensions_structured.width.unit,dimensions_structured.width.value,dimensions_structured.weight.unit,dimensions_structured.weight.value,dimensions_structured.height.unit,dimensions_structured.height.value,edition,dewey_decimal,related.ePub
9787208102019,上海人民出版社,《2666》分为五个部分，这五部分分别讲述了五个独立又彼此呼应的故事。第一部分《文学评论家》，讲述四个来自欧洲不同地区（英法西意）的文学评论家，因为共同喜欢及研究一位德国作家阿琴波尔迪而成为朋友进而成为情人的故事。几人得知阿琴波尔迪曾在墨西哥现身时，便共同前往。这个部分的基调很平静，甚至有轻喜剧般的轻松可人。但进入尾声时，气氛开始诡异起来，有很强的梦幻色彩。第二部分《阿玛尔菲塔诺》，是举家迁居到墨西哥的智利教授的故事。在第一部分里他曾是几位评论家的向导，因为他宣称曾与阿琴波尔迪有一面之缘。这一部分里，几位评论家已不见踪影，只留下这位日渐迷幻的教授，他不只能听到死人对自己说话，更是在某天效法杜尚，把一本偶然发现的几何学著作挂在自家的晾衣绳上，看风吹动书页。这部分也交待了教授的妻子迷恋上一位疯诗人抛家弃女的情节。这部分的情绪相对来说超现实，很迷幻。气氛压抑诡谲。甚至配有一些另人费解的图示。第三部分《法特》，这是一位纽约《黑色黎明》杂志的黑人记者，因同刊的拳击口记者遇害身亡，接替那人来到墨西哥报道一场拳击赛。在这里，他结识了一批各地媒体同僚，还遇到阿玛尔菲塔诺的女儿。他逐渐地了解到在这个墨西哥北方城市圣特莱莎发生了多起杀害妇女的案件，手段残忍，抛尸荒野，他想进行报道，但困难重重。这部分写法上非常写实，叙述简洁有力。特别之处在于（也贯穿于2666全书），线性叙事之间，穿插有非常多的“离题”之言，比如法特乘飞机时听乘客讲的一段海上求生故事，寻访某人时在教堂听到的大段个人独白，某个美国导演的八卦等等。再如前文那晒书的杜尚，也特书了一段。这部分的结尾交待法特在某人帮助下到监狱找一个这些连环杀人案的嫌犯采访，可在见到那人时，却不知道该问些什么了。第四部分《罪行》，可说是全书的高潮。这部分看似警方档案，因为按时间顺序记录了自1993年1月到1997年12月，每月甚至每周发生的一起或多起杀害妇女案件，简明扼要，某时某地某人被谁谁发现，死状如何，衣物怎样，周遭环境，死者有否确认身份，法医学检测死因是何，有否嫌犯，警方又是怎样处理的。当然其间穿插了警方故事，贩毒集团背景，政治人物干预，来自FBI的侦探，亵渎教堂的“忏悔者”，能预言未来的女巫师，监狱中呼风唤雨的嫌犯（此嫌犯与第三部分结尾那位巨人嫌犯联系起来），等等。这部分“警方报告”的罗列，让人震惊愤怒，继而失望无奈，直到只能接受这现实的残酷。对读者而言，阅读这部分将会是一次极为震撼的心理过程。第五部分《阿琴波尔迪》，回归开篇引入的悬念人物，他出场了。这个部分甚至可作为独立的历史小说阅读，讲述了阿琴波尔迪的一生，他的出生，成长，贵族家的用人生活，参军，“二战”，与家人失散，目睹酷刑，成为战俘，耳闻屠犹亲历，开始写作，一家汉堡出版社社长的高度认可关注甚至是资助，传闻其极有可能得到诺贝尔文学奖，隐姓埋名混迹于欧洲各地，再到遇见家人，直到决定去圣特莱莎那个充满死亡的墨西哥北方小城。这部分的情绪悠然回荡着一首哀伤的歌曲，尽管一些细节的震撼力并不比第四部分弱，然而这更是一种尽在不言中让人既恐惧又哀伤无奈的调子。21世纪伟大的作品《百年孤独》的惊世之作从伦敦到纽约，人人都爱波拉尼奥★一部伟大但并不完美、,zh,https://images.isbndb.com/covers/11974533484754.jpg,https://images.isbndb.com/covers/original/11974533484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMDEsImlhdCI6MTc0NDc5MTkwMX0.0erABzJjYMW1edd5h2sy4tYaY1_4A5IV91HmcWa3QEA,2666 (Chinese Edition),"Height: 9.48817 Inches, Length: 6.77164 Inches, Weight: 2.45154035344 Pounds, Width: 1.9685 Inches",869.0,2011,"['Literature & Fiction', 'Literary']",['[智利]罗贝托·波拉尼奥 赵德明'],2666 (Chinese Edition),9787208102019,63.7,Perfect Paperback,7208102015,7208102015,,inches,6.77164,inches,1.9685,pounds,2.45154035344,inches,9.48817,4,,
9787208108448,Shang Hai Ren Min Chu Ban She,"Simplified Chinese edition of A collection of four novels by the renowned Austrian writer Peter Handke, 2019 Nobel Prize winner.",zh,https://images.isbndb.com/covers/12038823484754.jpg,https://images.isbndb.com/covers/original/12038823484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMDIsImlhdCI6MTc0NDc5MTkwMn0.kWyqeVwshEpWPQ3X_mw9HN1QP89GjVU7eaPehL3YyTU,The Goalie's Anxiety at the Penalty Kick (Chinese Edition),"Height: 8.2677 inches, Length: 5.31495 inches, Width: 0.86614 inches",,2013,"['Literature & Fiction', 'Literary', 'Arborist Merchandising Root', 'Self Service']",['Peter Handke'],The Goalie's Anxiety at the Penalty Kick (Chinese Edition),9787208108448,0.00,Hardcover,7208108447,7208108447,,inches,5.31495,inches,0.86614,,,inches,8.2677,,,
9787208113954,上海人民出版社,,zh,https://images.isbndb.com/covers/12093883484754.jpg,https://images.isbndb.com/covers/original/12093883484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMDQsImlhdCI6MTc0NDc5MTkwNH0.xa8Md2AqjJRmgw1mYOlnKeyBeso-A7sf19n6itvEgq8,Language and Silence - . Inhumanity of Language and Literature(Chinese Edition),,,2013-11-01,['Subjects'],['SI TAN NA'],Language and Silence - . Inhumanity of Language and Literature(Chinese Edition),9787208113954,0.00,Paperback,7208113955,7208113955,,,,,,,,,,Standard,,
9787208138858,上海人民出版社,"正版授权 卖家 : Boolee 加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流.微信好友低至5优惠 .<br/>书名:我们都是食人族<br/>简介:（现代人类学之父 法国国宝级大师 列维—斯特劳斯 写给普通读者的小书 以异域经验观照本地现实，以人类学家之眼理解当代文化）<br/>作者:[法]克劳德·列维—斯特劳斯 著，廖惠瑛 译<br/>出版社:上海人民出版社<br/>出版时间:2016年08月<br/>装订方式:精装<br/>分类:社会科学|社会学|社会生活与社会问题",zh,https://images.isbndb.com/covers/12342923484754.jpg,https://images.isbndb.com/covers/original/12342923484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMDUsImlhdCI6MTc0NDc5MTkwNX0.0Jrwz067GGJ2Pv3Ob9Q5ARLiq0uCc61c0bGNOPGgp-k,我们都是食人族(精),Weight: 1.01 Pounds,,2016-08-01,['Subjects'],['[法]克劳德·列维—斯特劳斯 著，廖惠瑛 译'],我们都是食人族(精),9787208138858,0.00,Paperback,7208138850,7208138850,,,,,,pounds,1.01,,,1,,
9787208144163,上海人民出版社,,zh,https://images.isbndb.com/covers/12395973484754.jpg,https://images.isbndb.com/covers/original/12395973484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMDcsImlhdCI6MTc0NDc5MTkwN30.5aPrJh9Lu_p4o9H3eHC3CtHXWDlm12Ox57sl39bR3B8,There is a top family. The second generation returns.(Chinese Edition),,,2017,"['Arborist Merchandising Root', 'Self Service']",['森见登美彦'],There is a top family. The second generation returns.(Chinese Edition),9787208144163,0.00,Paperback,7208144168,7208144168,,,,,,,,,,Standard,,
9787208155466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787208161757,Shanghai People's Publishing House,"这是一个物质高度发达的年代,人们的娱乐需求不断产生又不断得到满足。一部名为《无尽的玩笑》的神秘电影在地下流传,所有看过它的人都沉迷其中无法自拔,它的致命吸引力将一所网球学校、一家戒瘾康复机构、加拿大分离组织以及美国情报部门都卷入其中,灾难一触即发…… 《无尽的玩笑》的出版堪称一个事件,一座无法被超越的高峰。全书100万字,没有章节,没有目录,片段之间被神秘符号隔开。这是一部有着自己的大脑和心脏的小说,大卫·福斯特·华莱士挥洒他天才的语言,巧妙构建挑战读者智商的故事结构,于无限放大的细节中,制造出席卷现实与人物内心的连绵不绝的风暴。书中描写的对各种事物沉迷又陷入无尽孤独的群体病症,指向了这个成瘾时代,也将给这个时代的读者带来思考和慰藉。",zh,https://images.isbndb.com/covers/12571913484754.jpg,https://images.isbndb.com/covers/original/12571913484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMDksImlhdCI6MTc0NDc5MTkwOX0.bWSz690HURLEyaZcHqPwosYGSI8xTMoFVw0KRK9Gpnw,Infinite Jest (Chinese Edition),"height: 52 mm, length: 236 mm, width: 161 mm",1138.0,2023,"['Arborist Merchandising Root', 'Self Service']",['David Foster Wallace'],Infinite Jest (Chinese Edition),9787208161757,0.00,Paperback,7208161755,7208161755,,mm,236.0,mm,161.0,,,mm,52.0,1,,
9787208161795,Shanghai People's Publishing House,"Based on some parts of Zuo Zhuan as materials, this book is a collection of short stories written in the way of contemporary fictions. The author does not try to present the Spring and Autumn period panoramically, but cares more about the subtle relationship between individual fate and the era. In the age with constant disputes, there were rationalists who followed the morality, ethics and traditions of the Zhou dynasty and also people who broke all rules without moral bottom line. And the characters penned by the author are different from who they are in the historical perspectives, we can see Confucius, Zilu, Duke Yin of Lu different from what we usually see. In the fiction world with constantly changing narrative perspectives, readers may even ignore the names of the characters and immerse in the constantly changing visions.",zh,https://images.isbndb.com/covers/12572293484754.jpg,https://images.isbndb.com/covers/original/12572293484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTEsImlhdCI6MTc0NDc5MTkxMX0.FegKennvs_-uTpFq7yIb3CTpVt5j0j5w2VYZTvog2Qc,Hidden (Chinese Edition),Weight: 1.01 Pounds,288.0,2020-01-01,"['Literature & Fiction', 'Genre Fiction', 'Historical']",['Zhao Song'],Hidden (Chinese Edition),9787208161795,0.00,Paperback,7208161798,7208161798,,,,,,pounds,1.01,,,First Edition,,
9787208164703,Shanghai People's Publishing House,"In the village Guanniuwo of Taiwan, there lived a pupil Pa, who was six-feet tall and had great strength. He was adopted by the old man Liu Jinfu and was the foster son of a Japanese military officer in 1940. Pa had an innocent heart but he could witness the entanglement of humans, ghosts and gods and the extraordinary experiences of ordinary lives in the war with his psychic eyes. In the ghost house in post-war Taipei, Pa slept in ghosts' yelling but was scared to wake by peace. He said """"compared to the sickness and wailing of soldiers in the battlefield, the ghosts' yelling is nothing.",zh,https://images.isbndb.com/covers/12601373484754.jpg,https://images.isbndb.com/covers/original/12601373484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTIsImlhdCI6MTc0NDc5MTkxMn0.aVzS7QuxcdHWaGXCEd4UTlak193prVqQLxcEZWbVrCA,Killing the Ghost (Chinese Edition),,528.0,2020-08-01,['Subjects'],['Gan Yaoming'],Killing the Ghost (Chinese Edition),9787208164703,0.00,Paperback,7208164703,7208164703,,,,,,,,,,First Edition,,
9787208165007,Shanghai People's Publishing House,,zh,https://images.isbndb.com/covers/12604413484754.jpg,https://images.isbndb.com/covers/original/12604413484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTMsImlhdCI6MTc0NDc5MTkxM30.kLXh-z0s1QedyUp1NzrQsUskm2lEPoBLwB1mg4tiyr8,Perfectly Satisfactory (Chinese Edition),,332.0,2020-08-01,['Subjects'],['Dan Bao'],Perfectly Satisfactory (Chinese Edition),9787208165007,0.00,Hardcover,7208165009,7208165009,,,,,,,,,,First Edition,,
9787208169517,Shanghai People's Publishing House,,zh,https://images.isbndb.com/covers/12649513484754.jpg,https://images.isbndb.com/covers/original/12649513484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTUsImlhdCI6MTc0NDc5MTkxNX0.4V-zxQRDLZAeuQGWtA6-XlbHbWKaS7rYZVicdnwrNlI,瓜亚基印第安人编年史(精),,,2021,['Subjects'],['(法)皮埃尔·克拉斯特'],瓜亚基印第安人编年史(精),9787208169517,0.00,Hardcover,7208169519,7208169519,,,,,,,,,,Standard,,
9787208169944,Shanghai People's Publishing House,,zh,https://images.isbndb.com/covers/12653783484754.jpg,https://images.isbndb.com/covers/original/12653783484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTYsImlhdCI6MTc0NDc5MTkxNn0._nqWpZ7k2uPcnLASxqIHNAyrCKWnPAMEy0jZHpaX9zk,Where You Come From (Chinese Edition),Weight: 1.11 Pounds,407.0,2021-07-01,['Subjects'],['Sasa Stanisic'],Where You Come From (Chinese Edition),9787208169944,0.00,Paperback,7208169942,7208169942,,,,,,pounds,1.11,,,First Edition,,
9787208170841,Shanghai People's Publishing House,"(mei) Ren Simei Zhu ; Shi Meijun Yi = Includes Bibliographical References And Index. (美)任思梅 著 ; 施美均 译 = 清末,中国北方的人口买卖市场十分活跃,仆人,妻妾,童养媳,妓女,学徒,养子等,那时候社会各个阶层的家庭都依赖人口贩卖满足家庭所需.这本书研究的是这种人口交易是如何实现的,以及使其成为可能的社群和亲属网络.作者对警局和法庭档案的使用相当创新,以富有细节的个体故事做串联,展示了当时的社会如何接受人口贩卖作为一种普通的交易事件.在审视关于奴隶和人口贩卖的法律辩论和精英话语的同时,也深入到了人贩子个体和受害者个体的世界,为读者呈现出一个全面且立体的处于历史变革中的底层人口流动图景.",zh,https://images.isbndb.com/covers/12662753484754.jpg,https://images.isbndb.com/covers/original/12662753484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTcsImlhdCI6MTc0NDc5MTkxOH0.CSTXbEPvVqdQMyvhNg3RLEr7SlpgBcHP5qInrsx9-NI,Human Trafficking and Family Life in the Late Qing Dynasty and the Republic of China(Chinese Edition),427 pages : illustrations ; 22 cm.,,2022,"['Arborist Merchandising Root', 'Self Service']",['SHI MEI JUN YI [ MEI ] REN SI MEI ( Johanna S.Ransmeier )'],Human Trafficking and Family Life in the Late Qing Dynasty and the Republic of China(Chinese Edition),9787208170841,0.00,Hardcover,7208170843,7208170843,,,,,,,,,,,,
9787208172470,上海人民出版社,,,https://images.isbndb.com/covers/12679043484754.jpg,https://images.isbndb.com/covers/original/12679043484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMTksImlhdCI6MTc0NDc5MTkxOX0.SxCkblJ6JWFccaCb1YJOC5YeZmjAryNubOCI1Sx3BCA,雷蒙·鲁塞尔,,230.0,2023,"['Arborist Merchandising Root', 'Self Service']","['汤明洁 米歇尔·福柯', '新华书店北美网']",雷蒙·鲁塞尔,9787208172470,0.00,Hardcover,7208172471,7208172471,,,,,,,,,,,,
9787208174252,Shanghai People's Publishing House,,zh,https://images.isbndb.com/covers/12696863484754.jpg,https://images.isbndb.com/covers/original/12696863484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMjAsImlhdCI6MTc0NDc5MTkyMH0.GYgPBJnaieKTvLdn_OxgTTfl37xUo2XMAtYb-MxlSd4,"Os vivos E Os Outros (The Living and the Others, Hardcover)",,,2022,"['Arborist Merchandising Root', 'Self Service']",['(安哥拉)若泽·爱德华多·阿瓜卢萨'],"Os vivos E Os Outros (The Living and the Others, Hardcover)",9787208174252,0.00,Hardcover,7208174253,7208174253,,,,,,,,,,1,,
9787208175716,Shanghai People's Publishing House,"Ní Zhàngě, Zuò Jiā, Shī Rén, Xué Zhě. Zhījiāgē Dà Xué Shén Xué Yuàn Zōng Jiào Yǔ Wén Xué Bó Shì (2009), Fújíníyǎ Lǐ Gōng Dà Xué Zōng Jiào Yǔ Wén Huà Xì Fù Jiào Shòu, Zuò Jiā Ní Zhàngě De Zuì Xīn Xiǎo Shuō Jí. Běn Shū Bāo Hán Wēi Yún Shuāi Cǎo Mín Bāo Wù Yǔ Péng Chuāng Shuì Qǐ Děng 4 Piān Zhōng Duǎn Piān Xiǎo Shuō, Fēn Bié Cóng Yuè Fēi De Liǎng Gè Er Zi Yuè Yún, Yuè Léi Yǐ Jí Zhào Gòu, Qín Guì Sì Gè Rén Wù De Dì Yī Rén Chēng Shì Jiǎo, Jiǎng Shù Yī Duàn Nán Sòng Wǎng Shì.--books.com.tw. Fei Peng Jin Bei -- Duan Yun Wei Du -- Han Ya Ye Ti -- Peng Chuang Shui Qi -- Hua Ruo Li Zhi -- Shai Cao Lian Tian. Ni Zhange Zhu. Text In Simplified Chinese Characters. 倪湛舸著. 飞蓬尽杯 -- 断云微度 -- 寒鸦夜啼 -- 蓬窗睡起 -- 花若离枝 -- 衰草连天. 简体字本. 围绕南宋莫须有冤案，以岳云、赵构、秦桧、岳雷的第一人称视角来进入同一段历史的六篇小说。核心人物是死于二十三岁的岳飞之子岳云。在少年的目光中，脸谱化的悲剧英雄还魂为尘世中人，注定被碾碎的蝼蚁拥有了最珍贵的羁绊。",zh,https://images.isbndb.com/covers/12711503484754.jpg,https://images.isbndb.com/covers/original/12711503484754.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTkxMjEsImlhdCI6MTc0NDc5MTkyMX0.BC2EsUtTDoprpYHOlErjVYntFbCyWBDzzdiOAgw_Lh8,Groundless Accusation (Chinese Edition),289 pages ; 21 cm.,296.0,2022,"['Arborist Merchandising Root', 'Self Service']",['Ni Zhange'],Groundless Accusation (Chinese Edition),9787208175716,0.00,Paperback,7208175713,7208175713,,,,,,,,,,1,,
